Timestamp,IR Presence (Lane 1–4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Traffic Congestion Level
74:10:00,"[1, 0, 1, 0]",193,49.2,"73 Patrol, 48 Trucks, 22 Bikes, 96 Fire Extinguisher",83,High
74:11:00,"[0, 0, 0, 0]",69,36.3,"12 Ambulance, 76 Patrol, 30 Patrol, 66 Trucks",54,Medium
74:12:00,"[0, 0, 1, 0]",65,28.3,"47 Cars, 98 Vans, 12 Ambulance, 59 Vans",41,Low
74:13:00,"[0, 1, 0, 1]",189,41.3,"79 Cars, 53 Ambulance, 91 Bikes",38,Medium
74:14:00,"[0, 0, 0, 1]",99,28.1,"46 Fire Extinguisher, 96 Trucks, 63 Cars",36,Low
74:15:00,"[1, 0, 1, 0]",128,47.1,"57 Vans, 40 Fire Extinguisher, 18 Vans",58,Medium
74:16:00,"[0, 1, 1, 0]",153,31.2,"84 Fire Extinguisher, 37 Patrol",35,Medium
74:17:00,"[0, 1, 0, 0]",51,36.5,"44 Patrol, 38 Fire Extinguisher",84,High
74:18:00,"[1, 1, 0, 1]",127,21.5,"88 Fire Extinguisher, 85 Fire Extinguisher, 50 Trucks",69,Medium
74:19:00,"[0, 1, 0, 0]",135,32.8,"41 Ambulance, 47 Vans",74,High
74:20:00,"[1, 1, 0, 1]",67,45.0,"12 Trucks, 12 Trucks",61,Medium
74:21:00,"[0, 1, 1, 0]",192,44.2,"50 Bikes, 96 Cars",70,High
74:22:00,"[0, 1, 1, 1]",53,26.7,"31 Trucks, 53 Cars, 13 Fire Extinguisher",45,Low
74:23:00,"[0, 1, 0, 0]",55,26.8,"86 Vans, 87 Ambulance, 66 Patrol, 78 Ambulance",83,High
74:24:00,"[0, 0, 1, 1]",96,44.5,"39 Vans, 49 Vans, 50 Bikes",60,Medium
74:25:00,"[0, 0, 1, 1]",153,47.9,"76 Cars, 100 Fire Extinguisher, 11 Bikes, 50 Bikes",62,Medium
74:26:00,"[1, 0, 0, 1]",50,22.9,"92 Patrol, 15 Bikes",33,Low
74:27:00,"[0, 1, 0, 0]",73,33.5,"72 Ambulance, 27 Patrol, 26 Cars, 94 Bikes",36,Low
74:28:00,"[0, 0, 1, 1]",97,30.1,"51 Patrol, 74 Ambulance",71,High
74:29:00,"[0, 1, 1, 0]",162,46.1,"59 Vans, 85 Bikes, 88 Bikes, 51 Vans",73,High
74:30:00,"[0, 1, 0, 1]",80,22.5,"83 Fire Extinguisher, 43 Patrol, 23 Vans, 91 Patrol",57,Medium
74:31:00,"[0, 1, 0, 0]",118,26.3,"25 Ambulance, 38 Trucks, 79 Patrol, 74 Fire Extinguisher",48,Medium
74:32:00,"[0, 0, 1, 1]",142,42.6,"25 Fire Extinguisher, 64 Trucks, 67 Cars, 77 Cars",79,High
74:33:00,"[0, 1, 1, 1]",103,21.5,"28 Ambulance, 62 Vans, 24 Fire Extinguisher",90,High
74:34:00,"[0, 0, 1, 0]",62,34.8,"86 Patrol, 66 Trucks, 76 Cars",74,High
74:35:00,"[0, 0, 0, 1]",133,33.3,"78 Vans, 12 Vans, 19 Patrol, 54 Bikes",77,High
74:36:00,"[1, 1, 0, 0]",51,30.0,"14 Vans, 62 Ambulance",85,High
74:37:00,"[0, 0, 1, 0]",70,31.8,"80 Patrol, 45 Fire Extinguisher, 48 Patrol",90,High
74:38:00,"[0, 0, 0, 0]",122,35.9,"46 Fire Extinguisher, 52 Bikes",55,Medium
74:39:00,"[1, 0, 1, 0]",114,24.8,"29 Patrol, 54 Patrol, 88 Cars, 36 Ambulance",51,Medium
74:40:00,"[1, 0, 1, 0]",103,37.2,"65 Trucks, 25 Cars",75,High
74:41:00,"[1, 1, 1, 0]",88,44.2,"11 Vans, 71 Fire Extinguisher",70,High
74:42:00,"[1, 0, 0, 0]",166,42.8,"21 Fire Extinguisher, 99 Vans, 78 Cars",72,High
74:43:00,"[1, 1, 1, 0]",150,24.6,"16 Trucks, 97 Patrol, 87 Cars",87,High
74:44:00,"[1, 1, 0, 1]",50,24.5,"57 Fire Extinguisher, 87 Fire Extinguisher",76,High
74:45:00,"[1, 1, 1, 0]",184,28.0,"28 Patrol, 12 Vans, 27 Ambulance, 89 Bikes",61,Medium
74:46:00,"[1, 1, 0, 1]",178,30.8,"15 Patrol, 55 Trucks",46,Medium
74:47:00,"[0, 0, 0, 0]",174,32.3,"10 Trucks, 44 Trucks, 27 Trucks",69,Medium
74:48:00,"[0, 0, 0, 0]",148,40.4,"41 Fire Extinguisher, 45 Ambulance, 24 Fire Extinguisher",49,Medium
74:49:00,"[0, 1, 0, 0]",134,21.7,"16 Ambulance, 31 Fire Extinguisher, 12 Cars, 35 Fire Extinguisher",58,Medium
74:50:00,"[1, 0, 1, 0]",178,21.0,"17 Vans, 75 Patrol, 64 Patrol, 18 Cars",86,High
74:51:00,"[0, 0, 1, 1]",72,31.8,"62 Patrol, 86 Patrol",86,High
74:52:00,"[1, 1, 1, 1]",129,40.9,"96 Trucks, 25 Bikes, 24 Vans, 24 Ambulance",59,Medium
74:53:00,"[0, 0, 1, 1]",87,25.8,"65 Cars, 47 Fire Extinguisher",79,High
74:54:00,"[1, 1, 1, 1]",54,39.2,"65 Cars, 55 Bikes",30,Low
74:55:00,"[1, 0, 1, 0]",65,27.8,"63 Patrol, 33 Ambulance, 75 Trucks",37,Low
74:56:00,"[0, 1, 0, 0]",103,46.6,"45 Bikes, 59 Bikes, 35 Cars",45,Medium
74:57:00,"[0, 0, 1, 0]",129,46.9,"94 Ambulance, 17 Ambulance",32,Medium
74:58:00,"[1, 1, 1, 1]",89,28.9,"56 Trucks, 87 Fire Extinguisher, 49 Patrol, 36 Trucks",35,Low
74:59:00,"[1, 0, 0, 0]",200,26.9,"72 Bikes, 78 Ambulance",42,Medium
75:00:00,"[1, 0, 1, 0]",91,32.3,"11 Patrol, 93 Ambulance, 26 Bikes",76,High
75:01:00,"[1, 0, 0, 1]",108,27.2,"14 Patrol, 13 Ambulance",41,Medium
75:02:00,"[0, 1, 1, 0]",62,40.2,"54 Fire Extinguisher, 60 Fire Extinguisher, 23 Cars, 98 Trucks",38,Low
75:03:00,"[1, 0, 1, 1]",156,44.8,"73 Ambulance, 78 Fire Extinguisher, 39 Patrol",42,Medium
75:04:00,"[0, 0, 1, 1]",164,40.2,"18 Trucks, 56 Bikes",57,Medium
75:05:00,"[1, 0, 1, 0]",114,44.7,"96 Cars, 36 Patrol",78,High
75:06:00,"[1, 0, 0, 1]",126,31.9,"81 Vans, 41 Trucks, 77 Ambulance",52,Medium
75:07:00,"[0, 1, 1, 0]",160,24.7,"80 Trucks, 30 Bikes, 45 Ambulance",59,Medium
75:08:00,"[1, 0, 1, 1]",124,42.1,"98 Fire Extinguisher, 47 Fire Extinguisher",78,High
75:09:00,"[1, 0, 0, 0]",178,30.8,"56 Trucks, 42 Ambulance, 14 Ambulance",87,High
75:10:00,"[0, 1, 1, 1]",200,40.1,"99 Bikes, 67 Bikes, 78 Trucks, 99 Cars",76,High
75:11:00,"[0, 1, 1, 1]",141,28.1,"59 Ambulance, 31 Fire Extinguisher, 54 Fire Extinguisher",68,Medium
75:12:00,"[0, 1, 1, 0]",62,22.4,"92 Fire Extinguisher, 60 Vans, 98 Cars",41,Low
75:13:00,"[1, 0, 1, 1]",73,49.8,"50 Cars, 82 Cars",66,Medium
75:14:00,"[0, 1, 0, 0]",176,24.7,"52 Cars, 49 Cars, 76 Trucks, 77 Vans",46,Medium
75:15:00,"[0, 0, 1, 1]",130,49.7,"49 Cars, 28 Ambulance, 65 Trucks, 42 Cars",70,High
75:16:00,"[1, 0, 0, 0]",133,49.3,"45 Vans, 52 Vans, 83 Bikes, 86 Patrol",59,Medium
75:17:00,"[0, 0, 1, 0]",81,43.8,"46 Cars, 92 Ambulance, 22 Ambulance",57,Medium
75:18:00,"[1, 1, 0, 0]",134,39.8,"75 Trucks, 70 Ambulance, 42 Fire Extinguisher, 31 Cars",52,Medium
75:19:00,"[0, 0, 1, 1]",62,37.3,"69 Fire Extinguisher, 78 Vans, 72 Fire Extinguisher",87,High
75:20:00,"[1, 1, 1, 1]",81,46.0,"94 Ambulance, 30 Patrol",50,Medium
75:21:00,"[0, 1, 1, 1]",150,28.7,"37 Trucks, 23 Patrol",32,Medium
75:22:00,"[0, 1, 0, 1]",110,34.0,"29 Cars, 51 Patrol",36,Medium
75:23:00,"[0, 0, 1, 1]",179,38.6,"14 Vans, 94 Ambulance",34,Medium
75:24:00,"[1, 0, 0, 0]",51,32.3,"93 Cars, 27 Bikes, 51 Ambulance, 36 Patrol",44,Low
75:25:00,"[1, 1, 1, 1]",66,32.8,"87 Trucks, 21 Patrol",54,Medium
75:26:00,"[0, 1, 1, 0]",112,29.9,"51 Cars, 45 Cars, 56 Patrol",77,High
75:27:00,"[0, 1, 0, 1]",133,36.9,"59 Ambulance, 54 Patrol, 82 Cars",86,High
75:28:00,"[0, 1, 0, 0]",166,45.5,"62 Bikes, 48 Fire Extinguisher, 54 Bikes, 47 Bikes",73,High
75:29:00,"[0, 1, 1, 1]",196,26.0,"92 Fire Extinguisher, 21 Trucks",63,Medium
75:30:00,"[0, 1, 0, 1]",177,48.0,"59 Bikes, 70 Patrol",85,High
75:31:00,"[0, 0, 0, 0]",124,40.7,"44 Trucks, 83 Fire Extinguisher",72,High
75:32:00,"[1, 1, 1, 0]",99,44.7,"98 Cars, 81 Vans, 54 Bikes, 21 Vans",89,High
75:33:00,"[1, 0, 0, 0]",104,36.7,"86 Trucks, 45 Ambulance, 59 Vans",45,Medium
75:34:00,"[1, 1, 1, 0]",118,43.4,"62 Vans, 10 Bikes",42,Medium
75:35:00,"[1, 0, 0, 0]",78,20.5,"95 Cars, 84 Patrol, 87 Trucks, 27 Vans",40,Low
75:36:00,"[0, 0, 0, 0]",70,44.6,"62 Patrol, 79 Ambulance",51,Medium
75:37:00,"[0, 1, 1, 1]",83,21.2,"92 Patrol, 65 Vans, 19 Bikes",68,Medium
75:38:00,"[0, 1, 0, 0]",168,46.7,"49 Bikes, 43 Cars, 70 Patrol, 12 Fire Extinguisher",86,High
75:39:00,"[1, 0, 1, 0]",193,49.8,"82 Fire Extinguisher, 55 Patrol, 85 Cars, 79 Cars",37,Medium
75:40:00,"[0, 0, 0, 0]",174,28.8,"97 Fire Extinguisher, 55 Vans, 64 Bikes",83,High
75:41:00,"[0, 1, 1, 1]",107,26.3,"66 Cars, 37 Fire Extinguisher, 18 Fire Extinguisher, 41 Fire Extinguisher",65,Medium
75:42:00,"[1, 1, 0, 0]",186,43.0,"46 Trucks, 66 Cars",44,Medium
75:43:00,"[1, 1, 1, 1]",143,27.6,"80 Fire Extinguisher, 33 Ambulance, 86 Trucks, 99 Bikes",83,High
75:44:00,"[1, 0, 0, 1]",120,46.0,"30 Bikes, 68 Cars, 95 Fire Extinguisher",90,High
75:45:00,"[0, 1, 0, 1]",70,23.1,"22 Vans, 99 Ambulance, 85 Patrol",56,Medium
75:46:00,"[1, 0, 1, 0]",103,23.8,"35 Ambulance, 15 Cars, 13 Patrol, 73 Cars",72,High
75:47:00,"[1, 0, 1, 0]",117,49.4,"85 Bikes, 17 Cars",37,Medium
75:48:00,"[0, 0, 1, 1]",185,40.2,"26 Vans, 52 Patrol, 99 Patrol, 12 Cars",69,Medium
75:49:00,"[1, 0, 0, 0]",109,45.4,"50 Patrol, 41 Patrol",39,Medium
75:50:00,"[0, 0, 0, 0]",172,29.7,"62 Trucks, 23 Vans, 18 Fire Extinguisher, 65 Trucks",73,High
75:51:00,"[1, 0, 0, 1]",173,40.3,"13 Trucks, 14 Patrol, 10 Bikes, 88 Trucks",86,High
75:52:00,"[1, 1, 1, 0]",92,37.8,"18 Bikes, 91 Fire Extinguisher",54,Medium
75:53:00,"[0, 0, 0, 1]",111,38.1,"71 Ambulance, 49 Ambulance, 27 Patrol",63,Medium
75:54:00,"[1, 0, 1, 1]",92,40.5,"55 Bikes, 55 Ambulance",65,Medium
75:55:00,"[1, 1, 1, 1]",92,37.3,"80 Cars, 33 Ambulance",31,Low
75:56:00,"[1, 1, 1, 1]",79,32.9,"23 Cars, 31 Trucks, 49 Trucks",55,Medium
75:57:00,"[0, 0, 1, 0]",178,28.3,"94 Patrol, 70 Cars, 51 Patrol",74,High
75:58:00,"[1, 0, 0, 0]",143,43.1,"28 Trucks, 100 Cars, 69 Vans, 52 Vans",88,High
75:59:00,"[0, 1, 0, 0]",72,26.8,"16 Vans, 62 Trucks",66,Medium
76:00:00,"[0, 1, 0, 1]",149,40.8,"77 Patrol, 15 Vans, 11 Bikes, 66 Cars",43,Medium
76:01:00,"[1, 0, 0, 1]",189,27.0,"38 Fire Extinguisher, 46 Patrol, 70 Ambulance",40,Medium
76:02:00,"[1, 1, 1, 0]",157,38.8,"18 Cars, 38 Trucks, 11 Cars",44,Medium
76:03:00,"[0, 1, 1, 0]",139,42.4,"38 Trucks, 53 Bikes, 47 Bikes",38,Medium
76:04:00,"[0, 0, 1, 1]",164,26.6,"74 Trucks, 91 Trucks",69,Medium
76:05:00,"[0, 1, 0, 0]",68,21.8,"74 Ambulance, 45 Bikes",89,High
76:06:00,"[0, 0, 0, 0]",185,23.9,"23 Vans, 23 Cars, 75 Cars",81,High
76:07:00,"[0, 0, 1, 1]",111,38.2,"83 Patrol, 29 Cars",47,Medium
76:08:00,"[1, 1, 0, 0]",173,45.5,"69 Cars, 13 Ambulance, 92 Fire Extinguisher",30,Medium
76:09:00,"[1, 1, 1, 1]",95,21.3,"89 Cars, 79 Cars",90,High
76:10:00,"[1, 1, 1, 1]",187,42.0,"22 Trucks, 40 Cars, 55 Fire Extinguisher",81,High
76:11:00,"[0, 0, 0, 1]",92,30.2,"21 Cars, 29 Ambulance, 25 Vans, 41 Fire Extinguisher",77,High
76:12:00,"[1, 1, 0, 1]",112,34.4,"47 Fire Extinguisher, 60 Vans, 83 Patrol, 66 Fire Extinguisher",79,High
76:13:00,"[0, 1, 0, 1]",54,47.9,"81 Bikes, 63 Patrol, 23 Vans",68,Medium
76:14:00,"[0, 1, 0, 0]",76,30.0,"70 Fire Extinguisher, 99 Fire Extinguisher, 80 Cars, 87 Trucks",53,Medium
76:15:00,"[0, 1, 1, 1]",126,34.0,"32 Bikes, 22 Trucks",35,Medium
76:16:00,"[0, 1, 0, 1]",122,20.4,"57 Ambulance, 14 Bikes, 93 Cars",88,High
76:17:00,"[0, 1, 1, 1]",52,22.4,"20 Cars, 48 Patrol, 74 Fire Extinguisher",69,Medium
76:18:00,"[0, 0, 0, 0]",139,27.8,"49 Fire Extinguisher, 90 Patrol",62,Medium
76:19:00,"[0, 0, 1, 1]",118,20.8,"86 Cars, 76 Fire Extinguisher, 17 Ambulance",83,High
76:20:00,"[1, 0, 1, 1]",121,38.9,"96 Cars, 72 Vans, 22 Fire Extinguisher",47,Medium
76:21:00,"[0, 0, 0, 1]",93,32.8,"77 Bikes, 93 Bikes, 54 Cars, 100 Fire Extinguisher",83,High
76:22:00,"[0, 0, 1, 1]",94,36.4,"64 Trucks, 44 Trucks",59,Medium
76:23:00,"[0, 1, 1, 1]",146,25.2,"43 Bikes, 11 Bikes, 85 Bikes",54,Medium
76:24:00,"[0, 0, 1, 0]",52,28.9,"91 Bikes, 98 Trucks, 44 Patrol, 98 Bikes",39,Low
76:25:00,"[0, 0, 0, 0]",81,39.9,"40 Vans, 54 Cars, 68 Patrol",58,Medium
76:26:00,"[1, 1, 0, 0]",130,49.0,"54 Bikes, 92 Trucks, 81 Bikes, 70 Fire Extinguisher",81,High
76:27:00,"[0, 0, 0, 1]",159,21.5,"77 Patrol, 13 Ambulance, 38 Ambulance, 27 Vans",74,High
76:28:00,"[1, 1, 0, 1]",66,46.7,"15 Fire Extinguisher, 38 Cars",56,Medium
76:29:00,"[1, 1, 1, 0]",78,37.3,"61 Vans, 85 Fire Extinguisher, 96 Ambulance, 48 Fire Extinguisher",62,Medium
76:30:00,"[0, 1, 1, 0]",197,36.9,"32 Fire Extinguisher, 82 Fire Extinguisher, 37 Cars",30,Medium
76:31:00,"[1, 0, 1, 1]",160,35.0,"56 Patrol, 39 Trucks, 39 Vans",90,High
76:32:00,"[1, 1, 0, 0]",200,22.1,"32 Patrol, 28 Patrol",61,Medium
76:33:00,"[1, 1, 1, 0]",91,22.7,"69 Cars, 15 Fire Extinguisher, 74 Fire Extinguisher",73,High
76:34:00,"[1, 0, 1, 1]",59,38.0,"83 Cars, 69 Vans",38,Low
76:35:00,"[0, 0, 0, 1]",125,30.2,"38 Patrol, 67 Trucks, 22 Vans, 56 Bikes",57,Medium
76:36:00,"[0, 1, 0, 0]",80,47.5,"15 Trucks, 88 Cars, 13 Patrol, 28 Trucks",76,High
76:37:00,"[1, 0, 0, 1]",136,32.2,"80 Patrol, 86 Fire Extinguisher, 55 Ambulance, 43 Cars",49,Medium
76:38:00,"[1, 1, 1, 0]",129,24.3,"48 Vans, 30 Bikes, 81 Cars, 99 Ambulance",89,High
76:39:00,"[1, 0, 1, 0]",199,41.4,"25 Fire Extinguisher, 72 Bikes, 50 Patrol",30,Medium
76:40:00,"[1, 1, 1, 0]",181,28.8,"23 Ambulance, 12 Patrol, 99 Ambulance",55,Medium
76:41:00,"[0, 0, 0, 1]",94,35.8,"83 Trucks, 38 Bikes",86,High
76:42:00,"[1, 1, 0, 1]",123,40.9,"87 Patrol, 71 Trucks",46,Medium
76:43:00,"[0, 1, 1, 0]",84,47.0,"91 Vans, 69 Trucks, 93 Patrol, 35 Cars",35,Low
76:44:00,"[1, 0, 0, 0]",191,43.8,"15 Patrol, 79 Trucks, 20 Fire Extinguisher, 30 Vans",55,Medium
76:45:00,"[0, 0, 1, 0]",73,40.3,"14 Cars, 98 Vans, 49 Trucks",80,High
76:46:00,"[0, 0, 1, 1]",162,40.4,"25 Ambulance, 18 Cars, 93 Vans, 68 Trucks",53,Medium
76:47:00,"[0, 0, 1, 1]",106,48.4,"93 Fire Extinguisher, 65 Cars",79,High
76:48:00,"[0, 0, 0, 0]",139,28.9,"59 Patrol, 83 Patrol",54,Medium
76:49:00,"[0, 1, 1, 0]",140,20.0,"95 Vans, 13 Patrol, 39 Trucks, 77 Bikes",54,Medium
76:50:00,"[1, 1, 0, 1]",127,28.2,"56 Ambulance, 48 Vans, 76 Patrol, 38 Ambulance",59,Medium
76:51:00,"[0, 1, 1, 0]",193,26.5,"78 Trucks, 93 Vans",49,Medium
76:52:00,"[1, 0, 0, 0]",127,39.9,"21 Vans, 46 Fire Extinguisher, 52 Cars, 49 Ambulance",73,High
76:53:00,"[1, 1, 0, 0]",96,39.0,"83 Cars, 77 Vans",44,Low
76:54:00,"[0, 1, 0, 1]",164,37.8,"34 Patrol, 51 Trucks",68,Medium
76:55:00,"[1, 1, 1, 0]",129,20.5,"38 Cars, 74 Cars",61,Medium
76:56:00,"[1, 1, 1, 1]",168,41.9,"86 Trucks, 70 Ambulance, 78 Patrol",41,Medium
76:57:00,"[0, 0, 1, 1]",84,29.7,"71 Patrol, 27 Cars, 46 Ambulance, 66 Cars",89,High
76:58:00,"[1, 0, 1, 1]",63,40.0,"45 Cars, 26 Bikes",32,Low
76:59:00,"[0, 1, 1, 1]",143,36.7,"59 Fire Extinguisher, 34 Vans",63,Medium
77:00:00,"[1, 1, 1, 1]",188,30.3,"19 Ambulance, 24 Bikes, 15 Bikes, 99 Vans",86,High
77:01:00,"[0, 1, 0, 0]",57,24.0,"43 Trucks, 22 Ambulance, 21 Fire Extinguisher, 40 Bikes",79,High
77:02:00,"[0, 0, 0, 0]",134,22.8,"51 Cars, 49 Trucks, 18 Patrol, 19 Patrol",52,Medium
77:03:00,"[1, 0, 1, 0]",53,44.9,"34 Trucks, 75 Vans",85,High
77:04:00,"[1, 0, 1, 1]",109,47.6,"34 Vans, 18 Trucks",90,High
77:05:00,"[0, 0, 0, 1]",174,39.5,"65 Fire Extinguisher, 58 Bikes, 54 Cars",72,High
77:06:00,"[1, 1, 1, 1]",99,23.1,"26 Vans, 90 Fire Extinguisher, 72 Bikes",65,Medium
77:07:00,"[0, 1, 0, 0]",172,32.1,"70 Fire Extinguisher, 24 Ambulance",87,High
77:08:00,"[1, 1, 0, 1]",196,41.9,"39 Ambulance, 10 Cars",64,Medium
77:09:00,"[1, 1, 1, 1]",152,43.4,"73 Vans, 45 Trucks",68,Medium
77:10:00,"[0, 1, 0, 1]",194,23.5,"49 Fire Extinguisher, 55 Cars",60,Medium
77:11:00,"[0, 0, 1, 0]",154,20.0,"56 Cars, 32 Vans, 25 Bikes",66,Medium
77:12:00,"[1, 0, 0, 1]",53,41.4,"72 Bikes, 12 Bikes, 61 Fire Extinguisher",60,Medium
77:13:00,"[1, 1, 1, 0]",67,30.7,"11 Trucks, 44 Fire Extinguisher, 61 Patrol",74,High
77:14:00,"[0, 1, 1, 0]",122,27.6,"67 Vans, 57 Fire Extinguisher, 19 Trucks",34,Medium
77:15:00,"[0, 1, 0, 0]",57,20.4,"26 Bikes, 53 Cars, 69 Trucks, 64 Bikes",44,Low
77:16:00,"[0, 0, 0, 1]",93,36.2,"59 Fire Extinguisher, 31 Patrol, 92 Vans",70,High
77:17:00,"[1, 0, 1, 1]",151,45.5,"83 Patrol, 25 Fire Extinguisher, 45 Fire Extinguisher, 89 Vans",65,Medium
77:18:00,"[0, 1, 1, 0]",170,48.7,"19 Ambulance, 63 Cars, 76 Fire Extinguisher, 54 Bikes",74,High
77:19:00,"[0, 1, 0, 0]",106,37.0,"92 Fire Extinguisher, 32 Bikes, 16 Patrol, 35 Vans",57,Medium
77:20:00,"[1, 0, 0, 1]",102,35.4,"31 Patrol, 13 Trucks, 83 Trucks, 31 Bikes",68,Medium
77:21:00,"[1, 1, 0, 0]",90,22.6,"92 Fire Extinguisher, 78 Ambulance",56,Medium
77:22:00,"[1, 0, 1, 0]",161,36.5,"78 Ambulance, 86 Patrol, 80 Vans, 95 Trucks",47,Medium
77:23:00,"[1, 1, 1, 1]",92,31.4,"58 Vans, 77 Patrol, 65 Trucks, 54 Cars",32,Low
77:24:00,"[0, 1, 1, 0]",80,38.2,"95 Patrol, 100 Bikes",70,High
77:25:00,"[1, 0, 1, 0]",190,31.7,"76 Fire Extinguisher, 72 Ambulance, 20 Patrol, 25 Vans",63,Medium
77:26:00,"[1, 0, 0, 1]",170,27.2,"11 Fire Extinguisher, 96 Ambulance",63,Medium
77:27:00,"[0, 1, 1, 0]",125,22.8,"21 Ambulance, 96 Trucks, 15 Patrol, 61 Fire Extinguisher",68,Medium
77:28:00,"[1, 1, 1, 1]",188,29.4,"77 Vans, 83 Ambulance, 29 Fire Extinguisher",56,Medium
77:29:00,"[0, 0, 1, 1]",199,22.9,"91 Patrol, 96 Fire Extinguisher, 59 Patrol",33,Medium
77:30:00,"[0, 0, 0, 0]",123,25.3,"47 Trucks, 69 Ambulance, 44 Cars",30,Medium
77:31:00,"[0, 1, 1, 1]",127,49.6,"75 Vans, 43 Vans",61,Medium
77:32:00,"[0, 1, 0, 0]",50,33.3,"88 Vans, 24 Patrol, 59 Ambulance, 34 Ambulance",55,Medium
77:33:00,"[0, 0, 1, 0]",143,36.0,"34 Vans, 63 Ambulance, 69 Vans, 47 Bikes",82,High
77:34:00,"[0, 1, 0, 1]",157,46.2,"16 Ambulance, 46 Cars, 45 Ambulance, 91 Cars",53,Medium
77:35:00,"[0, 0, 0, 1]",99,49.9,"12 Patrol, 97 Fire Extinguisher, 23 Cars, 90 Patrol",60,Medium
77:36:00,"[0, 1, 0, 1]",77,37.5,"70 Vans, 14 Fire Extinguisher, 64 Trucks, 42 Vans",50,Medium
77:37:00,"[1, 0, 1, 0]",71,44.4,"92 Patrol, 97 Trucks, 96 Fire Extinguisher, 63 Trucks",60,Medium
77:38:00,"[0, 1, 1, 1]",51,29.8,"37 Cars, 72 Bikes",78,High
77:39:00,"[1, 1, 0, 0]",168,29.2,"36 Ambulance, 93 Bikes",90,High
77:40:00,"[0, 1, 0, 0]",74,32.1,"97 Cars, 53 Trucks, 62 Bikes",89,High
77:41:00,"[1, 0, 1, 1]",171,40.2,"98 Fire Extinguisher, 48 Cars",62,Medium
77:42:00,"[1, 0, 1, 0]",150,40.5,"34 Cars, 55 Bikes",56,Medium
77:43:00,"[1, 1, 0, 1]",122,29.5,"53 Ambulance, 88 Vans, 28 Fire Extinguisher, 48 Trucks",62,Medium
77:44:00,"[0, 1, 1, 1]",145,24.0,"38 Cars, 72 Fire Extinguisher, 38 Bikes, 46 Trucks",53,Medium
77:45:00,"[1, 0, 1, 1]",76,39.0,"82 Bikes, 32 Fire Extinguisher, 51 Bikes, 66 Trucks",76,High
77:46:00,"[1, 1, 0, 1]",198,23.8,"55 Cars, 86 Trucks, 11 Bikes, 76 Ambulance",59,Medium
77:47:00,"[0, 0, 0, 0]",184,37.4,"32 Trucks, 33 Fire Extinguisher",33,Medium
77:48:00,"[0, 1, 0, 1]",93,40.8,"43 Vans, 65 Trucks, 72 Cars",41,Low
77:49:00,"[1, 0, 1, 1]",118,41.0,"43 Ambulance, 62 Cars",59,Medium
77:50:00,"[0, 1, 0, 0]",143,42.6,"57 Vans, 17 Ambulance, 75 Trucks",36,Medium
77:51:00,"[0, 0, 0, 0]",99,46.2,"17 Vans, 67 Trucks, 29 Patrol, 96 Bikes",30,Low
77:52:00,"[0, 0, 0, 1]",170,35.0,"98 Patrol, 46 Vans",75,High
77:53:00,"[1, 0, 1, 0]",53,41.9,"97 Ambulance, 88 Ambulance, 33 Vans, 37 Trucks",33,Low
77:54:00,"[1, 1, 1, 0]",174,38.6,"43 Bikes, 34 Patrol",41,Medium
77:55:00,"[0, 0, 1, 0]",117,25.6,"94 Bikes, 22 Bikes, 60 Patrol",88,High
77:56:00,"[1, 1, 0, 0]",139,20.8,"54 Patrol, 21 Fire Extinguisher, 20 Ambulance, 60 Ambulance",68,Medium
77:57:00,"[0, 0, 0, 0]",163,28.5,"73 Bikes, 33 Patrol, 92 Trucks, 74 Patrol",60,Medium
77:58:00,"[0, 1, 0, 1]",105,33.3,"73 Bikes, 16 Ambulance",68,Medium
77:59:00,"[0, 1, 1, 0]",66,38.5,"30 Patrol, 14 Trucks",89,High
78:00:00,"[1, 1, 0, 0]",115,45.5,"81 Patrol, 86 Trucks, 96 Trucks, 71 Ambulance",89,High
78:01:00,"[1, 0, 0, 1]",171,25.9,"29 Bikes, 23 Cars, 11 Trucks, 60 Ambulance",52,Medium
78:02:00,"[0, 1, 0, 0]",118,23.8,"95 Bikes, 11 Cars, 60 Patrol, 10 Fire Extinguisher",88,High
78:03:00,"[0, 0, 0, 0]",102,48.9,"33 Fire Extinguisher, 41 Patrol",45,Medium
78:04:00,"[1, 1, 1, 0]",142,23.2,"28 Cars, 33 Vans",65,Medium
78:05:00,"[0, 0, 1, 1]",116,34.4,"100 Fire Extinguisher, 43 Vans, 73 Vans",41,Medium
78:06:00,"[1, 1, 0, 0]",81,37.6,"94 Vans, 55 Bikes",88,High
78:07:00,"[0, 0, 0, 0]",168,36.2,"100 Ambulance, 43 Vans, 82 Ambulance, 67 Cars",64,Medium
78:08:00,"[1, 1, 0, 0]",59,22.6,"50 Cars, 96 Ambulance",35,Low
78:09:00,"[0, 0, 1, 0]",112,21.7,"55 Trucks, 44 Bikes, 78 Patrol",47,Medium
78:10:00,"[1, 1, 1, 0]",76,23.2,"17 Patrol, 21 Cars",66,Medium
78:11:00,"[0, 1, 1, 0]",187,37.6,"57 Fire Extinguisher, 26 Trucks, 72 Cars, 46 Ambulance",46,Medium
78:12:00,"[1, 0, 0, 0]",178,36.3,"87 Vans, 32 Cars, 71 Bikes, 46 Cars",81,High
78:13:00,"[0, 1, 0, 0]",88,27.0,"28 Bikes, 79 Patrol, 35 Patrol, 22 Bikes",44,Low
